,Umur,Premi,Kanal_Penjualan,Lama_Berlangganan
13259,0.5230769230769231,0.5347484733934283,0.7592592592592593,0.698961937716263
221845,0.8,0.8149171270718232,0.15432098765432098,0.7750865051903114
138741,0.9076923076923077,0.5621692352428032,0.15432098765432098,0.11418685121107267
133645,0.12307692307692308,0.2749636522244839,0.9320987654320988,0.5570934256055363
192549,0.49230769230769234,0.35655713870311134,0.15432098765432098,0.15570934256055363
151284,0.23076923076923078,0.29691770863623146,0.7592592592592593,0.22837370242214533
59118,0.4153846153846154,0.3855772026751963,0.7592592592592593,0.30103806228373703
25084,0.7384615384615385,0.4832509450421634,0.15432098765432098,0.7647058823529411
248954,0.03076923076923077,0.327362605408549,0.9320987654320988,0.04152249134948097
265835,0.046153846153846156,0.23788892119802268,0.9320987654320988,0.05190311418685121
109384,0.6615384615384615,0.2966006949322745,0.15432098765432098,0.4993437716555408
279884,0.06153846153846154,0.4015702239022972,0.9320987654320988,0.8166089965397924
33706,0.35384615384615387,0.35783658040127947,0.7592592592592593,0.3391003460207612
269638,0.18461538461538463,0.15676068624600176,0.9506172839506173,0.1245674740484429
284216,0.07692307692307693,0.20828729281767955,0.6854648061832717,0.11764705882352941
281165,0.1076923076923077,0.11471357952893282,0.9320987654320988,0.0726643598615917
143760,0.015384615384615385,0.25487060191916255,0.6854648061832717,0.7474048442906575
28715,0.7538461538461538,0.9077638848502472,0.7592592592592593,0.8408304498269896
197519,0.015384615384615385,0.2107880197731899,0.9814814814814815,0.1522491349480969
32325,0.38461538461538464,0.7381506251817389,0.15432098765432098,0.8754325259515571
68601,0.046153846153846156,0.3362314626344868,0.9320987654320988,0.32525951557093424
167239,0.3076923076923077,0.47734806629834253,0.07407407407407407,0.9792387543252595
65264,0.2153846153846154,0.249840069787729,0.7592592592592593,0.2664359861591695
62026,0.7692307692307693,0.30988659494038967,0.7592592592592593,0.6747404844290658
76084,0.046153846153846156,0.8464669962198313,0.9320987654320988,0.5847750865051903
46604,0.5384615384615384,0.27900552486187846,0.15432098765432098,0.16608996539792387
97785,0.07692307692307693,0.505844722302995,0.9382716049382716,0.5986159169550173
83085,0.06153846153846154,0.2966006949322745,0.9320987654320988,0.2491349480968858
23397,0.07692307692307693,0.3966850828729282,0.9320987654320988,0.5986159169550173
211798,0.35384615384615387,0.7280314044780459,0.15432098765432098,0.16262975778546712
89561,0.36923076923076925,0.5079674323931376,0.15432098765432098,0.8754325259515571
257806,0.06153846153846154,0.5039837161965688,0.6854648061832717,0.5916955017301038
72774,0.015384615384615385,0.2599592904914219,0.9320987654320988,0.5363321799307958
16069,0.07692307692307693,0.2966006949322745,0.9320987654320988,0.7750865051903114
214906,0.12307692307692308,0.8634486769409712,0.15432098765432098,0.18339100346020762
118803,0.49230769230769234,0.7457691189299215,0.05555555555555555,0.44982698961937717
52585,0.5538461538461539,0.4711834835708055,0.15432098765432098,0.726643598615917
226243,0.38461538461538464,0.5255597557429486,0.7469135802469136,0.43944636678200694
24108,0.7538461538461538,0.7642047106717069,0.15432098765432098,0.43944636678200694
148569,0.35384615384615387,0.5385867984879326,0.7592592592592593,0.6193771626297578
79958,0.6923076923076923,0.2966006949322745,0.15432098765432098,0.3875432525951557
261386,0.5846153846153846,0.5269555103227682,0.15432098765432098,0.6643598615916955
29226,0.27692307692307694,0.6124745565571387,0.7592592592592593,0.020761245674740483
219929,0.7846153846153846,0.2861878453038674,0.7592592592592593,0.7923875432525952
2150,0.07692307692307693,0.12762430939226518,0.9320987654320988,0.14186851211072665
123570,0.015384615384615385,0.06330328583890665,0.9814814814814815,0.7785467128027682
122746,0.0,0.3815062518173888,0.9814814814814815,0.0
250148,0.12307692307692308,0.335184646699622,0.9320987654320988,0.14878892733564014
198749,0.35384615384615387,0.34178540273335273,0.15432098765432098,0.9238754325259516
75533,0.27692307692307694,0.3157022390229718,0.7592592592592593,0.40484429065743943
151435,0.49230769230769234,0.29444605990113404,0.15432098765432098,0.9480968858131488
164359,0.12307692307692308,0.14129107298633323,0.9320987654320988,0.6955017301038062
181533,0.23076923076923078,0.2701657458563536,0.7592592592592593,0.12802768166089964
26342,0.2153846153846154,0.2000290782204129,0.9320987654320988,0.1453287197231834
14988,0.07692307692307693,0.07781331782494912,0.9320987654320988,0.10380622837370242
236499,0.27692307692307694,0.22605408548996803,0.7592592592592593,0.9065743944636678
19160,0.3230769230769231,0.585024716487351,0.7592592592592593,0.44982698961937717
89928,0.06153846153846154,0.09491131142774062,0.9320987654320988,0.1314878892733564
275838,0.3076923076923077,0.36516429194533295,0.7592592592592593,0.30103806228373703
223550,0.289846585619257,0.2966006949322745,0.15432098765432098,0.6920415224913494
268681,0.6461538461538462,0.06542599592904914,0.7592592592592593,0.36678200692041524
107034,0.09230769230769231,0.3063681302704275,0.9320987654320988,0.4013840830449827
198620,0.07692307692307693,0.2966006949322745,0.9320987654320988,0.7716262975778547
73926,0.09230769230769231,0.6337598138993894,0.9320987654320988,0.4993437716555408
209841,0.07692307692307693,0.582407676650189,0.9320987654320988,0.5190311418685121
244008,0.015384615384615385,0.07362605408548997,1.0,0.18339100346020762
173213,0.03076923076923077,0.19874963652224484,0.9320987654320988,0.9238754325259516
64621,0.07692307692307693,0.5712416400116312,0.9320987654320988,0.08304498269896193
152663,0.03076923076923077,0.6278278569351555,0.9320987654320988,0.25259515570934254
152113,0.07692307692307693,0.7400988659494039,0.9320987654320988,0.6851211072664359
203104,0.46153846153846156,0.3161093341087525,0.7469135802469136,0.3633217993079585
234524,0.5076923076923077,0.7019191625472521,0.7654320987654321,0.8719723183391004
33015,0.3230769230769231,0.1965106135504507,0.15432098765432098,0.08650519031141868
124747,0.26153846153846155,0.2990985751671998,0.15432098765432098,0.30103806228373703
117613,0.09230769230769231,0.3779877871474266,0.9320987654320988,0.5778546712802768
44243,0.03076923076923077,0.1376853736551323,0.9320987654320988,0.916955017301038
41676,0.07692307692307693,0.17333527188136086,0.9320987654320988,0.615916955017301
110714,0.03076923076923077,0.4384704856062809,0.9320987654320988,0.11072664359861592
224131,0.4,0.39549287583599885,0.6854648061832717,0.8719723183391004
166071,0.7230769230769231,0.36216923524280314,0.6854648061832717,0.01730103806228374
80164,0.03076923076923077,0.13800523407967433,0.9320987654320988,0.1903114186851211
99848,0.03076923076923077,0.2855481244547834,0.6854648061832717,0.9515570934256056
92425,0.12307692307692308,0.41209653969177085,0.9320987654320988,0.9411764705882353
38237,0.16923076923076924,0.5415236987496366,0.9320987654320988,0.7958477508650519
248080,0.7230769230769231,0.8867984879325386,0.15432098765432098,0.32525951557093424
85170,0.09230769230769231,0.1652806048269846,0.9320987654320988,0.7335640138408305
9407,0.1076923076923077,0.46510613550450713,0.9320987654320988,0.8996539792387543
154857,0.6153846153846154,0.27746437917999417,0.15432098765432098,0.9550173010380623
27751,0.36923076923076925,0.6923815062518174,0.17901234567901234,0.972318339100346
229514,0.289846585619257,0.2681593486478627,0.9320987654320988,0.8512110726643599
186471,0.2153846153846154,0.9420471067170689,0.7469135802469136,0.6124567474048442
173951,0.3230769230769231,0.4846176214015702,0.7592592592592593,0.18685121107266436
165226,0.09230769230769231,0.0981099156731608,0.9320987654320988,0.14878892733564014
22257,0.27692307692307694,0.17816225646990405,0.7592592592592593,0.2560553633217993
7242,0.046153846153846156,0.2966006949322745,0.9320987654320988,0.0657439446366782
10625,0.4461538461538462,0.5921198022681012,0.6854648061832717,0.39792387543252594
41625,0.7846153846153846,0.8867694097121256,0.06790123456790123,0.4290657439446367
135867,0.27692307692307694,0.34920034893864493,0.9259259259259259,0.7716262975778547
94376,0.015384615384615385,0.23326548415236986,0.9320987654320988,0.7923875432525952
274461,0.15384615384615385,0.243326548415237,0.9320987654320988,0.03806228373702422
223682,0.35384615384615387,0.5653969177086362,0.7592592592592593,0.671280276816609
247824,0.2923076923076923,0.7900552486187845,0.7592592592592593,0.9757785467128027
35417,0.5692307692307692,0.5993021227100901,0.7592592592592593,0.15916955017301038
114801,0.5538461538461539,0.5875545216632742,0.7592592592592593,0.5570934256055363
255406,0.289846585619257,0.5288746728700203,0.15432098765432098,0.17993079584775087
273289,0.6615384615384615,0.03649316661820297,0.7654320987654321,0.8304498269896193
135710,0.27692307692307694,0.6346030822913638,0.15432098765432098,0.8062283737024222
141923,0.9230769230769231,0.9258214597266647,0.15432098765432098,0.6851211072664359
87428,0.4153846153846154,0.6848211689444605,0.15432098765432098,0.03460207612456748
81101,0.015384615384615385,0.5755161384123292,0.9814814814814815,0.13494809688581316
118791,0.7076923076923077,0.47406222739168363,0.7592592592592593,0.8546712802768166
21164,0.4307692307692308,0.32806048269845883,0.7592592592592593,0.1384083044982699
10844,0.35384615384615387,0.4736551323059029,0.7592592592592593,0.8477508650519031
58504,0.46153846153846156,0.41157313172433846,0.15432098765432098,0.9515570934256056
6259,0.046153846153846156,0.274905495783658,0.15432098765432098,0.10034602076124567
80655,0.289846585619257,0.27193951730154114,0.9320987654320988,0.15916955017301038
29573,0.5846153846153846,0.5113114277406223,0.15432098765432098,0.6885813148788927
204753,0.289846585619257,0.8922070369293399,0.7592592592592593,0.058823529411764705
29545,0.8307692307692308,0.5005815644082582,0.7592592592592593,0.7370242214532872
4178,0.03076923076923077,0.4811573131724338,0.9320987654320988,0.2560553633217993
11078,0.16923076923076924,0.8595521954056412,0.9320987654320988,0.29411764705882354
31290,0.7384615384615385,0.9243675487060192,0.15432098765432098,0.42214532871972316
31929,0.046153846153846156,0.48104100029078223,0.9320987654320988,0.04498269896193772
163881,0.289846585619257,0.09383541727246293,0.9320987654320988,0.726643598615917
9827,0.8,0.7915673160802559,0.06790123456790123,0.7993079584775087
13575,0.5538461538461539,0.12538528642047106,0.7592592592592593,0.45674740484429066
17116,0.3076923076923077,0.06522244838615877,0.8518518518518519,0.5190311418685121
215834,0.36923076923076925,0.20578656586216923,0.7345679012345679,0.18339100346020762
35338,0.5384615384615384,0.0672288455946496,0.9444444444444444,0.10380622837370242
40934,0.4,0.3512067461471358,0.9567901234567902,0.4913494809688581
194282,0.289846585619257,0.36379761558592616,0.8333333333333334,0.15916955017301038
188699,0.15384615384615385,0.18357080546670543,0.9320987654320988,0.04498269896193772
69782,0.4307692307692308,0.31122419307938354,0.15432098765432098,0.43252595155709345
165193,0.09230769230769231,0.3787438208781623,0.9320987654320988,0.8304498269896193
179941,0.2153846153846154,0.3008432683919744,0.7592592592592593,0.36678200692041524
238374,0.5076923076923077,0.09148008141901716,0.15432098765432098,0.5951557093425606
250482,0.046153846153846156,0.6735097412038383,0.15432098765432098,0.1245674740484429
2041,0.46153846153846156,0.08415236987496365,0.043209876543209874,0.21453287197231835
39258,0.03076923076923077,0.3133178249491131,0.9320987654320988,0.4117647058823529
274400,0.4153846153846154,0.7261703983716197,0.7592592592592593,0.5813148788927336
35338,0.06153846153846154,0.35489968013957546,0.9320987654320988,0.5778546712802768
81423,0.15384615384615385,0.6653678394882233,0.9320987654320988,0.740484429065744
50386,0.015384615384615385,0.2966006949322745,0.9814814814814815,0.22145328719723184
44379,0.4153846153846154,0.431927886013376,0.15432098765432098,0.9619377162629758
46445,0.3384615384615385,0.4047106717068915,0.15432098765432098,0.04498269896193772
208452,0.27692307692307694,0.32271009014248325,0.7592592592592593,0.36678200692041524
244899,0.09230769230769231,0.21131142774062228,0.9320987654320988,0.2491349480968858
165080,0.3230769230769231,0.5215760395463798,0.15432098765432098,0.8027681660899654
77941,0.24615384615384617,0.060715324222157606,0.7592592592592593,0.23529411764705882
2587,0.676923076923077,0.8432683919744112,0.14814814814814814,0.5605536332179931
6281,0.5384615384615384,0.33451584763012504,0.15432098765432098,0.5709342560553633
44637,0.3076923076923077,0.40956673451584763,0.7592592592592593,0.0726643598615917
230707,0.0,0.233876126781041,0.9814814814814815,0.4913494809688581
154492,0.2923076923076923,0.6753416690898517,0.1728395061728395,0.8823529411764706
31744,0.4307692307692308,0.448211689444606,0.7592592592592593,0.8269896193771626
101307,0.03076923076923077,0.6488223320732771,0.9320987654320988,0.5363321799307958
258843,0.06153846153846154,0.7116894446059902,0.9320987654320988,0.8581314878892734
15332,0.13846153846153847,0.2966006949322745,0.9444444444444444,0.4117647058823529
245379,0.0,0.7382960162838035,0.7469135802469136,0.9584775086505191
774,0.07692307692307693,0.09741203838325095,0.9814814814814815,0.058823529411764705
246182,0.23076923076923078,0.2966006949322745,0.9320987654320988,0.6470588235294118
250618,0.7846153846153846,0.13044489677231755,0.15432098765432098,0.4993437716555408
10255,0.046153846153846156,0.3288165164291945,0.9320987654320988,0.9515570934256056
238698,0.4461538461538462,0.2696132596685083,0.7592592592592593,0.03806228373702422
211789,0.35384615384615387,0.6772608316371038,0.3333333333333333,0.6055363321799307
142678,0.07692307692307693,0.6077638848502471,0.9320987654320988,0.4013840830449827
85838,0.06153846153846154,0.6670252980517593,0.9320987654320988,0.5467128027681661
24920,0.35384615384615387,0.17740622273916837,1.0,0.4913494809688581
227588,0.26153846153846155,0.600668799069497,0.6854648061832717,0.05190311418685121
228934,0.06153846153846154,0.5583599883687118,0.6854648061832717,0.1903114186851211
257097,0.676923076923077,0.17917999418435593,0.15432098765432098,0.2560553633217993
7664,0.1076923076923077,0.9900843268391974,0.9320987654320988,0.5086505190311419
189739,0.09230769230769231,0.4748764175632451,0.9320987654320988,0.5121107266435986
65132,0.38461538461538464,0.7974992730444896,0.7592592592592593,0.7785467128027682
65141,0.46153846153846156,0.34809537656295436,0.6854648061832717,0.40484429065743943
144647,0.07692307692307693,0.2387031113695842,0.9320987654320988,0.12802768166089964
75344,0.03076923076923077,0.3392555975574295,0.9320987654320988,0.10034602076124567
282431,0.06153846153846154,0.21503343995347485,0.9320987654320988,0.5605536332179931
84961,0.3230769230769231,0.31093341087525445,0.7592592592592593,0.7474048442906575
211936,0.5692307692307692,0.4373364350101774,0.7592592592592593,0.02422145328719723
278525,0.4307692307692308,0.3628380343123001,0.15432098765432098,0.4993437716555408
40338,0.16923076923076924,0.18607153242221577,0.9320987654320988,0.7577854671280276
128412,0.2923076923076923,0.2238732189589997,0.6481481481481481,0.9792387543252595
182604,0.4153846153846154,0.5115149752835126,0.15432098765432098,0.6539792387543253
76311,0.7846153846153846,0.5782785693515556,0.7283950617283951,0.643598615916955
282717,0.49230769230769234,0.2966006949322745,0.08641975308641975,0.9584775086505191
53497,0.07692307692307693,0.8253562082000582,0.9320987654320988,0.04498269896193772
11455,0.1076923076923077,0.19712125617912185,0.9320987654320988,0.03806228373702422
206396,0.1076923076923077,0.17170689153823787,0.9320987654320988,0.6782006920415224
20319,0.26153846153846155,0.8259668508287292,0.9320987654320988,0.7093425605536332
70076,0.8769230769230769,0.2967141610933411,0.9444444444444444,0.40484429065743943
127277,0.7538461538461538,0.2966006949322745,0.9320987654320988,0.9480968858131488
32664,0.35384615384615387,0.40337307356789764,0.15432098765432098,0.8166089965397924
32224,0.36923076923076925,0.2620529223611515,0.9567901234567902,0.2179930795847751
117331,0.49230769230769234,0.27330619366094794,0.7592592592592593,0.7785467128027682
281194,0.6307692307692307,0.16917708636231463,0.7592592592592593,0.4993437716555408
109066,0.38461538461538464,0.5956091887176505,0.7469135802469136,0.23875432525951557
156321,0.015384615384615385,0.19415527769700494,0.9320987654320988,0.5294117647058824
201300,0.046153846153846156,0.2966006949322745,0.6854648061832717,0.4993437716555408
148154,0.09230769230769231,0.27624309392265195,0.9320987654320988,0.47058823529411764
129996,0.7230769230769231,0.8683047397499273,0.7592592592592593,0.42560553633217996
3928,0.289846585619257,0.546583309101483,0.7592592592592593,0.3494809688581315
18978,0.6923076923076923,0.5261413201512067,0.15432098765432098,0.9550173010380623
197215,0.3076923076923077,0.3861587670834545,0.7469135802469136,0.3391003460207612
65325,0.46153846153846156,0.1671706891538238,0.15432098765432098,0.02422145328719723
8150,0.676923076923077,0.2966006949322745,0.15432098765432098,0.01730103806228374
41179,0.06153846153846154,0.07711544053503926,0.9259259259259259,0.09342560553633218
64743,0.03076923076923077,0.11078801977318987,0.9320987654320988,0.8477508650519031
265271,0.49230769230769234,0.5574294853154987,0.17901234567901234,0.6608996539792388
135232,0.4307692307692308,0.24085489968013957,0.15432098765432098,0.7993079584775087
252009,0.12307692307692308,0.16289619075312592,0.9320987654320988,0.9065743944636678
163060,0.15384615384615385,0.47499273044489676,0.9320987654320988,0.19377162629757785
69294,0.06153846153846154,0.37819133469031696,0.9320987654320988,0.2837370242214533
31673,0.3230769230769231,0.4031113695841814,0.7592592592592593,0.8408304498269896
78315,0.26153846153846155,0.24763012503634776,0.7592592592592593,0.8961937716262975
72925,0.5538461538461539,0.24111660366385576,0.12962962962962962,0.972318339100346
18535,0.289846585619257,0.24870601919162547,0.9814814814814815,0.39100346020761245
125822,0.2,0.6906077348066298,0.7592592592592593,0.11418685121107267
251627,0.015384615384615385,0.2966006949322745,0.9320987654320988,0.6643598615916955
124347,0.03076923076923077,0.3420471067170689,0.9320987654320988,0.903114186851211
238142,0.8,0.4177377144518755,0.7592592592592593,0.0726643598615917
27735,0.03076923076923077,0.07237569060773481,0.9320987654320988,0.6262975778546713
227057,0.09230769230769231,0.9743239313753999,0.9320987654320988,0.4013840830449827
274300,0.4,0.2849374818261122,0.7592592592592593,0.2422145328719723
130367,0.3230769230769231,0.9021808665309683,0.7592592592592593,0.07958477508650519
3558,0.2923076923076923,0.09549287583599883,0.7469135802469136,0.657439446366782
169445,0.07692307692307693,0.267083454492585,0.9320987654320988,0.657439446366782
36412,0.07692307692307693,0.3734225065425996,0.9320987654320988,0.8096885813148789
218470,0.5230769230769231,0.17650479790636814,0.7592592592592593,0.23183391003460208
35618,0.8461538461538461,0.08918290200639721,0.7592592592592593,0.7820069204152249
138295,0.07692307692307693,0.3836580401279442,0.9320987654320988,0.4290657439446367
138008,0.5538461538461539,0.25838906658912475,0.7592592592592593,0.7612456747404844
209360,0.3384615384615385,0.11538237859842977,0.9629629629629629,0.27335640138408307
12118,0.4153846153846154,0.2755161384123292,0.15432098765432098,0.4117647058823529
215252,0.18461538461538463,0.2966006949322745,0.08641975308641975,0.39792387543252594
230482,0.27692307692307694,0.5359988368711834,0.7469135802469136,0.22145328719723184
152423,0.2923076923076923,0.2512067461471358,0.9320987654320988,0.43944636678200694
49009,0.289846585619257,0.2966006949322745,0.9320987654320988,0.5432525951557093
103078,0.38461538461538464,0.6818261122419308,0.15432098765432098,0.9515570934256056
197127,0.16923076923076924,0.26702529805175923,0.9320987654320988,0.314878892733564
252877,0.4153846153846154,0.42038383250945044,0.7592592592592593,0.08304498269896193
114975,0.12307692307692308,0.12253562082000581,0.9320987654320988,0.5605536332179931
157425,0.6,0.953125908694388,0.15432098765432098,0.8096885813148789
169464,0.03076923076923077,0.21061355045071242,0.9320987654320988,0.2560553633217993
150248,0.36923076923076925,0.4330619366094795,0.18518518518518517,0.7508650519031141
17890,0.07692307692307693,0.5624018610061065,0.9320987654320988,0.4993437716555408
279994,0.26153846153846155,0.4051468450130852,0.7592592592592593,0.15916955017301038
114501,0.6307692307692307,0.39145100319860426,0.15432098765432098,0.3633217993079585
217491,0.03076923076923077,0.2966006949322745,0.9320987654320988,0.8823529411764706
260776,0.36923076923076925,0.5138412329165455,0.9320987654320988,0.5467128027681661
82412,0.2153846153846154,0.5211980226810119,0.9320987654320988,0.5605536332179931
189050,0.09230769230769231,0.2859261413201512,0.9320987654320988,0.643598615916955
229509,0.046153846153846156,0.24565280604826983,0.9320987654320988,0.1903114186851211
20585,0.0,0.38988077929630705,0.7592592592592593,0.7301038062283737
38503,0.09230769230769231,0.2966006949322745,0.9320987654320988,0.5363321799307958
253096,0.47692307692307695,0.7385577202675196,0.7592592592592593,0.5397923875432526
256012,0.09230769230769231,0.6900552486187845,0.9320987654320988,0.40484429065743943
47611,0.2153846153846154,0.9717068915382379,0.15432098765432098,0.25951557093425603
157060,0.36923076923076925,0.9253562082000582,0.15432098765432098,0.4602076124567474
9056,0.12307692307692308,0.0701948240767665,0.6854648061832717,0.21453287197231835
164603,0.3384615384615385,0.5774062227391684,0.07407407407407407,0.18685121107266436
176780,0.1076923076923077,0.1325094504216342,0.9320987654320988,0.9238754325259516
18481,0.09230769230769231,0.5028787438208782,0.9320987654320988,0.9965397923875432
37603,0.47692307692307695,0.27662111078801976,0.3148148148148148,0.12110726643598616
276266,0.289846585619257,0.2966006949322745,0.9320987654320988,0.698961937716263
180615,0.3230769230769231,0.42867112532713,0.15432098765432098,0.8512110726643599
29529,0.26153846153846155,0.4320441988950276,0.14814814814814814,0.1314878892733564
49113,0.5692307692307692,0.2767374236696714,0.9814814814814815,0.532871972318339
87582,0.2153846153846154,0.40642628671125325,0.7592592592592593,0.25951557093425603
171802,0.289846585619257,0.030473974992730444,0.9320987654320988,0.7093425605536332
42286,0.06153846153846154,0.41916254725210816,0.9320987654320988,0.5051903114186851
41452,0.06153846153846154,0.24975283512649027,0.9320987654320988,0.7162629757785467
78520,0.015384615384615385,0.12803140447804595,0.9814814814814815,0.17993079584775087
167455,0.046153846153846156,0.24108752544344286,0.9320987654320988,0.16608996539792387
205017,0.7230769230769231,0.4961616749054958,0.7592592592592593,0.2975778546712803
175695,0.46153846153846156,0.9309101482989242,0.15432098765432098,0.6885813148788927
189921,0.6307692307692307,0.45324222157603955,0.7592592592592593,0.3217993079584775
95998,0.046153846153846156,0.27851119511485894,0.9320987654320988,0.42560553633217996
7119,0.3230769230769231,0.3390520500145391,0.7592592592592593,0.9619377162629758
232418,0.015384615384615385,0.2485024716487351,0.9320987654320988,0.35294117647058826
44932,0.7384615384615385,0.1346612387321896,0.15432098765432098,0.7820069204152249
119209,0.3230769230769231,0.3618202965978482,0.9629629629629629,0.6539792387543253
121710,0.15384615384615385,0.21459726664728118,0.7592592592592593,0.28719723183391005
218780,0.3384615384615385,0.2525443442861297,0.15432098765432098,0.0726643598615917
10226,0.5076923076923077,0.8520209363186972,0.15432098765432098,0.6262975778546713
120219,0.3384615384615385,0.6683628961907532,0.15432098765432098,0.03806228373702422
263831,0.2,0.11413201512067461,0.7592592592592593,0.07612456747404844
36642,0.36923076923076925,0.8252689735388195,0.7592592592592593,0.328719723183391
157727,0.03076923076923077,0.3737132887467287,0.7592592592592593,0.4463667820069204
20083,0.4461538461538462,0.7485897063099738,0.15432098765432098,0.4913494809688581
13206,0.13846153846153847,0.6334981099156731,0.9320987654320988,0.7474048442906575
37420,0.4307692307692308,0.6935155568479209,0.7592592592592593,0.8477508650519031
153659,0.6615384615384615,0.267083454492585,0.06172839506172839,0.6608996539792388
105606,0.5230769230769231,0.5499273044489678,0.7592592592592593,0.15916955017301038
247651,0.289846585619257,0.2832509450421634,0.9320987654320988,0.12802768166089964
213431,0.4461538461538462,0.566472811863914,0.15432098765432098,0.6747404844290658
256252,0.12307692307692308,0.2571096248909567,0.9320987654320988,0.33217993079584773
47344,0.046153846153846156,0.4154986914800814,1.0,0.36678200692041524
236466,0.1076923076923077,0.2966006949322745,0.9320987654320988,0.5986159169550173
157577,0.27692307692307694,0.13018319278860133,0.9444444444444444,0.03806228373702422
41989,0.1076923076923077,0.32134341378307646,0.9320987654320988,0.6020761245674741
56950,0.26153846153846155,0.16626926432102354,0.7592592592592593,0.29411764705882354
198129,0.046153846153846156,0.10084326839197441,0.9320987654320988,0.47058823529411764
38638,0.5384615384615384,0.32692643210235534,0.7592592592592593,0.1522491349480969
263240,0.07692307692307693,0.43538819424251235,0.9320987654320988,0.42560553633217996
10630,0.47692307692307695,0.12858389066589124,0.9567901234567902,0.3044982698961938
70818,0.046153846153846156,0.3458854318115731,0.9320987654320988,0.3079584775086505
90096,0.4,0.7356208200058156,0.7592592592592593,0.3079584775086505
185698,0.06153846153846154,0.47429485315498693,0.9259259259259259,0.9446366782006921
256422,0.046153846153846156,0.3137830764757197,0.6854648061832717,0.03806228373702422
33333,0.6153846153846154,0.42666472811863915,0.09259259259259259,0.16262975778546712
265268,0.47692307692307695,0.7235242803140448,0.6854648061832717,0.4993437716555408
33851,0.7384615384615385,0.2414655423088107,0.17901234567901234,0.8685121107266436
143376,0.015384615384615385,0.7291945332945624,0.9814814814814815,0.1695501730103806
177333,0.4461538461538462,0.2966006949322745,0.6854648061832717,0.7958477508650519
71654,0.13846153846153847,0.39148008141901713,0.9320987654320988,0.2041522491349481
115714,0.09230769230769231,0.6325966850828729,0.7592592592592593,0.20761245674740483
250269,0.5076923076923077,0.603256760686246,0.1419753086419753,0.02768166089965398
247719,0.1076923076923077,0.13748182611224194,0.9320987654320988,0.6470588235294118
219570,0.06153846153846154,0.2966006949322745,0.9320987654320988,0.05190311418685121
47494,0.4153846153846154,0.2230299505670253,0.05555555555555555,0.6089965397923875
47520,0.2153846153846154,0.41453911020645534,0.15432098765432098,0.34256055363321797
9483,0.4461538461538462,0.8018610061064263,0.15432098765432098,0.629757785467128
113530,0.5076923076923077,0.4369002617039837,0.15432098765432098,0.7647058823529411
282182,0.8153846153846154,0.7403314917127072,0.15432098765432098,0.43944636678200694
19590,0.5076923076923077,0.39020063972084906,0.7098765432098766,0.14878892733564014
273817,0.046153846153846156,0.19936027915091598,0.9320987654320988,0.5882352941176471
78835,0.47692307692307695,0.6644664146554231,0.7592592592592593,0.671280276816609
110870,0.46153846153846156,0.18063390520500144,0.06172839506172839,0.48788927335640137
268107,0.289846585619257,0.5852573422506543,0.7592592592592593,0.754325259515571
43881,0.6,0.12506542599592904,0.7592592592592593,0.1522491349480969
78767,0.9076923076923077,0.07734806629834254,0.7592592592592593,0.9134948096885813
216874,0.07692307692307693,0.45353300378016864,0.9320987654320988,0.71280276816609
247868,0.36923076923076925,0.8383541727246292,0.15432098765432098,0.0657439446366782
251255,0.26153846153846155,0.2425705146845013,0.7592592592592593,0.6020761245674741
190243,0.1076923076923077,0.19712125617912185,0.6854648061832717,0.4993437716555408
189485,0.47692307692307695,0.18371619656877,0.06172839506172839,0.4993437716555408
220326,0.07692307692307693,0.3617330619366095,0.9320987654320988,0.6782006920415224
55365,0.36923076923076925,0.4876708345449258,0.6854648061832717,0.0657439446366782
225430,0.16923076923076924,0.8295725501599303,0.9320987654320988,0.8304498269896193
282944,0.6153846153846154,0.5307647571968596,0.6854648061832717,0.4993437716555408
245740,0.12307692307692308,0.4023553358534458,0.9320987654320988,0.5397923875432526
24214,0.12307692307692308,0.18147717359697588,0.7592592592592593,0.42560553633217996
65276,0.0,0.2934283221866822,0.9814814814814815,1.0
222769,0.4,0.3805175923233498,0.7469135802469136,0.4359861591695502
265609,0.06153846153846154,0.6252689735388194,0.9320987654320988,0.5294117647058824
127978,0.03076923076923077,0.8451584763012504,0.9320987654320988,0.7197231833910035
191777,0.6153846153846154,0.4198313463216051,0.15432098765432098,0.5190311418685121
262573,0.8307692307692308,0.43018319278860134,0.15432098765432098,0.2629757785467128
3775,0.3230769230769231,0.6986624018610061,0.15432098765432098,0.4844290657439446
22657,0.38461538461538464,0.21128234952020936,0.15432098765432098,0.4290657439446367
7715,0.06153846153846154,0.48409421343413783,0.9320987654320988,0.8235294117647058
223098,0.06153846153846154,0.09886594940389648,0.9320987654320988,0.5882352941176471
79567,0.4461538461538462,0.6655132305902879,0.7592592592592593,0.8754325259515571
56694,0.7076923076923077,0.9645827275370747,0.7592592592592593,0.6193771626297578
145778,0.03076923076923077,0.134195987205583,0.9320987654320988,0.5882352941176471
49287,0.13846153846153847,0.479470776388485,0.9320987654320988,0.6401384083044983
145105,0.15384615384615385,0.4059319569642338,0.9320987654320988,0.5017301038062284
226596,0.5230769230769231,0.11072986333236406,0.9197530864197531,0.44982698961937717
139897,0.7076923076923077,0.9191334690316952,0.15432098765432098,0.4993437716555408
105956,0.7538461538461538,0.09749927304448967,0.7592592592592593,0.2041522491349481
257575,0.015384615384615385,0.39877871474265775,0.9320987654320988,0.6193771626297578
